Random waveform, random seed
Total number of intervals = 84 (57360, 95703, 9728, 52767, 52975, 27127, 57515, 48265, 97638, 53318, 82180, 86449, 11716, 17639, 12752, 52971, 53461, 28638, 78178, 88938, 29473, 63691, 5451, 84889, 8247, 60530, 79775, 32707, 63266, 83704, 41173, 30323, 94804, 7951, 14981, 76490, 28736, 24613, 77660, 25938, 27714, 37925, 76928, 62532, 99478, 94923, 20379, 70334, 14288, 17558, 65980, 84699, 41005, 72478, 38897, 78741, 45206, 76029, 68056, 20796, 50858, 68126, 60375, 39907, 34315, 18777, 41527, 7689, 85948, 39921, 89538, 56653, 87182, 65695, 56681, 83809, 5382, 68464, 39934, 28345, 9624, 22017, 52652, 18091)
Average QPS expected = 50537
Timestamp start: 1715467544570
Timestamp end: 1715468385014

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      370.2   211.1   148.8   197.7   212.0   334.3   405.1   448.9   481.1   519.3   566.2   634.4   813.7  2178.7  7459.3  68241.4    68464
read      364.5   189.8   148.8   197.6   212.3   327.4   405.1   456.2   491.9   528.9   568.8   620.1   710.7  1258.2  6226.2  39926.9    39934
read      363.5   213.0   148.8   199.9   214.1   324.1   417.0   464.2   492.4   520.6   549.1   589.2   672.7  1358.8  8664.1  28324.7    28345
read      346.3   324.9   148.8   208.8   223.3   337.7   376.0   393.9   405.2   420.0   434.9   461.7   523.2  4882.3 13294.2   9633.8     9624
read      358.9   210.9   148.8   201.0   214.4   332.0   419.0   455.8   477.7   499.2   524.2   554.6   628.8  1338.2  9485.1  22035.9    22017
read      363.4   183.1   148.8   196.8   211.5   332.3   401.8   446.2   479.2   518.0   561.8   619.7   719.1  1345.1  5886.2  52652.1    52652
read      362.8   263.6   148.8   201.7   214.6   346.7   422.6   453.2   471.6   491.2   511.5   542.7   610.9  3125.4 12326.6  18079.6    18091

Total QPS = 50524.7 (42440744 / 840.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10482864262 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,50.00%,100.00%
